TransactionID,TransactionAmount,TransactionDate,R1_HighAmount,AccountID,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,R2_HighLoginAttempts,TimeSinceLastTxn,R3_VeryFrequent,R4_NewDeviceUsed,R5_NewLocationUsed,TotalFlags,R6_SuspiciousMerchant,Fraud_Label
TX001358,422.9,2023-02-27 16:15:53,0,AC00023,Debit,Tucson,D000237,180.224.54.115,M027,ATM,40,Engineer,111,1,7616.43,2024-11-04 08:10:52,0,-53193299.0,1,1,1,3,1,1
TX000670,126.22,2023-05-04 16:25:15,0,AC00023,Debit,Atlanta,D000094,9.230.41.239,M081,ATM,46,Engineer,77,4,6133.41,2024-11-04 08:07:41,1,-47490146.0,1,1,1,4,1,1
TX001959,59.73,2023-05-22 16:38:39,0,AC00023,Debit,Fresno,D000681,186.57.149.225,M019,ATM,27,Student,56,1,800.93,2024-11-04 08:10:10,0,-45934291.0,1,1,1,3,1,1
TX001719,191.89,2023-06-27 16:37:04,0,AC00023,Debit,San Antonio,D000004,42.3.3.101,M041,Branch,25,Student,14,1,399.57,2024-11-04 08:09:55,0,-42823971.0,1,1,1,3,1,1
TX000271,196.08,2023-08-25 16:52:28,0,AC00023,Debit,San Francisco,D000623,198.73.211.114,M088,Online,61,Retired,98,1,4233.82,2024-11-04 08:06:31,0,-37725243.0,1,1,1,3,1,1
TX000617,254.92,2023-09-18 16:04:06,0,AC00023,Credit,San Antonio,D000088,198.24.183.157,M064,ATM,28,Engineer,169,1,2791.12,2024-11-04 08:07:18,0,-35654592.0,1,1,0,2,1,1
TX001471,820.46,2023-04-03 16:22:48,0,AC00024,Credit,Fort Worth,D000185,89.21.156.229,M041,Online,53,Engineer,243,1,5621.86,2024-11-04 08:10:23,0,-50168855.0,1,1,1,3,1,1
TX001041,84.89,2023-05-22 17:27:11,0,AC00024,Debit,San Jose,D000618,201.113.165.203,M018,ATM,37,Engineer,70,1,4735.61,2024-11-04 08:12:16,0,-45931505.0,1,1,1,3,1,1
TX001308,28.78,2023-08-07 16:08:04,0,AC00024,Credit,Tucson,D000041,186.135.2.148,M096,Online,40,Doctor,51,1,680.55,2024-11-04 08:11:39,0,-39283415.0,1,1,1,3,1,1
TX002214,423.53,2023-08-10 17:08:52,0,AC00024,Credit,Kansas City,D000239,32.71.250.58,M025,Branch,50,Doctor,81,1,5453.4,2024-11-04 08:07:23,0,-39020311.0,1,1,1,3,1,1
TX001387,69.28,2023-10-30 16:36:24,0,AC00024,Debit,Los Angeles,D000379,184.4.253.143,M070,Online,25,Student,129,1,708.74,2024-11-04 08:11:01,0,-32024077.0,1,1,1,3,1,1
TX001807,350.11,2023-03-13 17:10:34,0,AC00025,Credit,Raleigh,D000510,24.181.236.233,M050,Online,74,Retired,178,1,4639.04,2024-11-04 08:08:12,0,-51980258.0,1,1,1,3,1,1
TX001064,65.26,2023-12-08 17:05:35,0,AC00025,Debit,Sacramento,D000489,77.208.193.198,M026,Branch,26,Student,72,1,7380.63,2024-11-04 08:10:54,0,-28652719.0,1,1,1,3,1,1
TX000283,329.69,2023-01-09 16:54:30,0,AC00026,Credit,San Antonio,D000278,146.69.70.214,M088,Online,26,Student,66,1,1671.66,2024-11-04 08:09:49,0,-57424519.0,1,1,1,3,1,1
TX000638,90.88,2023-02-20 16:48:49,0,AC00026,Debit,Albuquerque,D000449,196.244.194.198,M071,Branch,18,Student,176,1,3908.47,2024-11-04 08:07:13,0,-53795904.0,1,1,1,3,1,1
TX000698,278.27,2023-04-10 16:47:55,0,AC00026,Debit,Tucson,D000141,87.234.36.48,M027,Branch,29,Doctor,123,1,6684.34,2024-11-04 08:09:58,0,-49562523.0,1,1,1,3,1,1
TX000240,66.5,2023-05-04 16:44:56,0,AC00026,Credit,Louisville,D000419,13.88.251.53,M098,Online,32,Engineer,144,1,6820.23,2024-11-04 08:08:06,0,-47488990.0,1,1,1,3,1,1
TX001513,147.46,2023-10-12 16:58:25,0,AC00026,Credit,Albuquerque,D000380,78.69.172.205,M071,Online,65,Doctor,205,1,7458.03,2024-11-04 08:11:31,0,-33577986.0,1,1,0,2,1,1
TX001927,39.31,2023-10-30 17:24:55,0,AC00026,Debit,Portland,D000394,203.197.235.35,M053,Online,25,Student,178,1,1236.38,2024-11-04 08:06:47,0,-32020912.0,1,1,1,3,1,1
TX000791,262.06,2023-09-11 16:09:15,0,AC00027,Debit,Oklahoma City,D000408,44.73.3.217,M029,Branch,63,Doctor,118,1,13587.52,2024-11-04 08:10:23,0,-36259268.0,1,1,1,3,1,1
TX002377,277.02,2023-11-13 16:16:48,1,AC00027,Credit,Denver,D000561,65.149.11.248,M042,ATM,46,Doctor,227,1,8586.38,2024-11-04 08:09:56,0,-30815588.0,1,1,1,4,1,1
TX001258,18.46,2023-11-20 16:29:14,0,AC00027,Debit,Charlotte,D000133,166.41.54.117,M032,Branch,68,Retired,213,1,6381.6,2024-11-04 08:10:17,0,-30210063.0,1,1,1,3,1,1
TX001438,107.48,2023-02-07 17:38:18,0,AC00028,Debit,Los Angeles,D000624,120.32.147.210,M058,Branch,20,Student,103,1,1379.39,2024-11-04 08:12:07,0,-54916429.0,1,1,1,3,1,1
TX001580,398.36,2023-06-27 16:52:00,1,AC00028,Debit,Columbus,D000022,80.58.55.129,M006,ATM,22,Student,56,1,1863.7,2024-11-04 08:09:08,0,-42823028.0,1,1,1,4,1,1
TX002415,1664.33,2023-09-25 17:11:19,1,AC00028,Debit,San Antonio,D000072,116.106.207.139,M064,Branch,18,Student,65,1,1588.31,2024-11-04 08:07:07,0,-35045748.0,1,1,1,4,1,1
TX001220,129.48,2023-02-06 16:30:43,0,AC00029,Debit,Seattle,D000315,106.244.1.47,M001,ATM,31,Engineer,179,1,7581.7,2024-11-04 08:10:43,0,-55006800.0,1,1,1,3,1,1
TX000350,11.18,2023-02-27 16:39:28,0,AC00029,Debit,Miami,D000609,176.96.83.253,M035,ATM,53,Engineer,144,1,7467.3,2024-11-04 08:10:57,0,-53191889.0,1,1,1,3,1,1
TX001860,116.97,2023-07-12 16:52:54,0,AC00029,Debit,Oklahoma City,D000054,23.92.205.75,M041,ATM,18,Student,299,1,729.7,2024-11-04 08:08:24,0,-41526930.0,1,1,1,3,1,1
TX000411,390.35,2023-09-26 18:36:46,1,AC00029,Credit,Omaha,D000274,101.223.82.253,M019,ATM,64,Doctor,61,1,7095.88,2024-11-04 08:10:01,0,-34954395.0,1,1,1,4,1,1
TX000772,101.19,2023-11-29 18:38:41,0,AC00029,Credit,Denver,D000524,80.155.14.197,M033,Online,64,Doctor,75,1,14389.45,2024-11-04 08:09:44,0,-29424663.0,1,1,1,3,1,1
TX002087,1192.95,2023-12-04 18:30:00,1,AC00029,Debit,Las Vegas,D000227,71.93.189.160,M068,Branch,23,Student,73,1,325.15,2024-11-04 08:08:01,0,-28993081.0,1,1,1,4,1,1
TX001347,520.86,2023-03-20 16:29:02,0,AC00030,Credit,Sacramento,D000309,179.132.235.182,M017,Online,51,Engineer,66,1,9200.74,2024-11-04 08:08:47,0,-51377985.0,1,1,1,3,1,1
TX001474,384.41,2023-04-17 16:53:29,0,AC00030,Debit,Jacksonville,D000289,168.55.199.214,M093,ATM,60,Engineer,65,1,7831.56,2024-11-04 08:10:13,0,-48957404.0,1,1,1,3,1,1
TX001920,76.89,2023-05-10 17:49:57,0,AC00030,Debit,Chicago,D000671,199.103.32.145,M011,ATM,55,Doctor,132,1,7374.26,2024-11-04 08:10:31,0,-46966834.0,1,1,1,3,1,1
TX002498,348.17,2023-05-10 17:56:31,0,AC00030,Debit,El Paso,D000269,82.51.236.134,M072,ATM,21,Student,181,1,1887.84,2024-11-04 08:11:06,0,-46966475.0,1,1,1,3,1,1
TX001785,251.4,2023-07-05 16:52:09,0,AC00030,Debit,Tucson,D000502,189.20.224.220,M023,ATM,57,Retired,178,1,2561.67,2024-11-04 08:11:03,0,-42131934.0,1,1,1,3,1,1
TX000702,211.1,2023-09-14 16:58:48,0,AC00030,Debit,Miami,D000653,19.228.76.177,M070,Branch,57,Retired,136,1,7059.77,2024-11-04 08:07:01,0,-35996893.0,1,1,1,3,1,1
TX000781,456.93,2023-09-26 16:18:33,1,AC00030,Credit,Virginia Beach,D000587,214.67.148.245,M006,Branch,28,Engineer,193,1,7284.76,2024-11-04 08:09:29,0,-34962656.0,1,1,1,4,1,1
TX001616,363.84,2023-10-19 17:41:40,0,AC00030,Debit,Columbus,D000069,26.240.219.199,M048,Online,73,Retired,118,3,5415.64,2024-11-04 08:09:37,0,-32970477.0,1,1,1,3,1,1
TX000560,356.1,2023-10-25 16:13:39,0,AC00030,Credit,Fort Worth,D000441,167.164.55.0,M043,Branch,26,Student,187,1,868.35,2024-11-04 08:11:02,0,-32457443.0,1,1,1,3,1,1
TX002368,239.85,2023-01-26 16:17:52,0,AC00032,Debit,Tucson,D000001,121.67.144.20,M047,ATM,70,Retired,50,1,1477.63,2024-11-04 08:07:51,0,-55957799.0,1,1,1,3,1,1
TX001137,341.67,2023-03-06 16:45:24,1,AC00032,Debit,Omaha,D000160,140.94.123.72,M037,Branch,53,Retired,96,5,1442.29,2024-11-04 08:09:03,1,-52586619.0,1,1,1,5,1,1
TX002044,248.76,2023-03-20 18:51:53,0,AC00032,Debit,Portland,D000390,149.46.124.220,M070,Branch,21,Student,117,1,6178.77,2024-11-04 08:09:07,0,-51369434.0,1,1,1,3,1,1
TX000754,1020.73,2023-07-24 16:42:06,1,AC00032,Debit,Fort Worth,D000676,166.79.195.157,M087,ATM,28,Student,87,1,1119.61,2024-11-04 08:11:32,0,-40490966.0,1,1,1,4,1,1
TX001034,43.91,2023-08-17 18:31:23,0,AC00032,Debit,Albuquerque,D000515,149.84.108.18,M073,Online,27,Student,86,1,1806.68,2024-11-04 08:12:22,0,-38410859.0,1,1,1,3,1,1
TX001311,52.23,2023-09-11 18:08:19,0,AC00032,Credit,San Francisco,D000088,154.138.163.229,M016,Branch,28,Student,96,1,105.01,2024-11-04 08:08:11,0,-36251992.0,1,1,1,3,1,1
TX000643,467.13,2023-09-28 17:18:26,0,AC00032,Credit,Kansas City,D000025,162.151.179.167,M096,Branch,54,Retired,45,1,3914.84,2024-11-04 08:06:58,0,-34786112.0,1,1,1,3,1,1
TX002427,582.17,2023-12-07 16:02:47,0,AC00032,Debit,Tucson,D000032,147.114.91.132,M093,Branch,57,Engineer,135,1,7310.83,2024-11-04 08:08:05,0,-28742718.0,1,1,0,2,1,1
TX001161,388.21,2023-12-19 16:39:57,0,AC00032,Credit,Columbus,D000387,145.246.171.225,M013,Branch,53,Doctor,237,1,9724.49,2024-11-04 08:08:17,0,-27703700.0,1,1,1,3,1,1
TX000532,40.57,2023-02-13 17:02:27,0,AC00033,Debit,Columbus,D000380,173.252.44.183,M096,Branch,26,Student,63,1,1476.91,2024-11-04 08:06:37,0,-54399850.0,1,1,1,3,1,1
TX002072,63.54,2023-05-22 18:23:18,1,AC00033,Debit,Dallas,D000195,51.250.122.123,M045,ATM,26,Engineer,136,1,4401.78,2024-11-04 08:07:31,0,-45927853.0,1,1,1,4,1,1
TX002247,46.53,2023-06-22 17:27:50,0,AC00033,Debit,San Francisco,D000287,133.67.250.163,M082,ATM,42,Engineer,34,1,4468.12,2024-11-04 08:07:22,0,-43252772.0,1,1,1,3,1,1
TX000978,397.01,2023-08-07 17:45:52,1,AC00033,Debit,Los Angeles,D000044,92.180.81.50,M058,ATM,22,Student,100,1,719.52,2024-11-04 08:06:31,0,-39277239.0,1,1,1,4,1,1
TX002436,305.92,2023-12-06 16:42:18,1,AC00033,Debit,El Paso,D000128,136.172.149.77,M057,ATM,72,Retired,88,1,1445.47,2024-11-04 08:08:28,0,-28826770.0,1,1,1,4,1,1
TX000286,47.42,2023-12-19 16:46:08,0,AC00033,Debit,San Diego,D000249,41.0.10.107,M012,ATM,64,Doctor,28,1,8253.52,2024-11-04 08:08:56,0,-27703368.0,1,1,1,3,1,1
TX000348,202.11,2023-03-30 16:09:26,0,AC00034,Debit,Memphis,D000072,59.208.79.116,M005,ATM,27,Student,18,1,746.47,2024-11-04 08:10:01,0,-50515235.0,1,1,1,3,1,1
TX001916,95.35,2023-07-26 16:27:19,0,AC00034,Debit,Chicago,D000348,39.163.103.27,M032,Online,21,Student,131,1,1639.9,2024-11-04 08:07:22,0,-40318803.0,1,1,1,3,1,1
TX002061,72.47,2023-10-17 18:02:43,0,AC00034,Debit,Boston,D000066,89.18.54.235,M083,Online,29,Doctor,72,1,1305.56,2024-11-04 08:11:10,0,-33142107.0,1,1,1,3,1,1
TX000675,637.97,2023-10-23 17:17:18,1,AC00034,Debit,New York,D000646,104.165.213.58,M066,Branch,58,Retired,90,1,7949.03,2024-11-04 08:07:56,0,-32626238.0,1,1,1,4,1,1
TX000176,73.23,2023-05-19 16:52:53,0,AC00035,Debit,Portland,D000059,155.37.19.43,M022,Branch,26,Student,14,1,787.74,2024-11-04 08:11:12,0,-46192699.0,1,1,1,3,1,1
TX000716,78.92,2023-06-15 18:57:42,1,AC00035,Credit,Jacksonville,D000118,149.84.108.18,M075,Online,59,Engineer,95,1,5624.86,2024-11-04 08:08:28,0,-43852246.0,1,1,1,4,1,1
TX001840,813.78,2023-08-07 17:42:03,1,AC00035,Credit,Atlanta,D000627,101.90.40.193,M012,ATM,54,Doctor,55,1,14935.5,2024-11-04 08:08:31,0,-39277588.0,1,1,1,4,1,1
TX002267,171.16,2023-09-28 16:33:08,0,AC00035,Debit,New York,D000459,147.119.62.178,M058,Online,51,Retired,42,1,6126.5,2024-11-04 08:11:02,0,-34789074.0,1,1,1,3,1,1
TX000300,211.18,2023-10-16 16:09:47,0,AC00035,Debit,Washington,D000428,64.89.183.39,M059,ATM,73,Retired,90,1,4069.17,2024-11-04 08:11:50,0,-33235323.0,1,1,1,3,1,1
TX000878,53.51,2023-10-26 16:54:32,0,AC00035,Debit,New York,D000671,136.172.149.77,M030,Online,56,Retired,165,1,5773.5,2024-11-04 08:11:18,0,-32368606.0,1,1,0,2,1,1
TX000989,471.88,2023-10-30 18:44:22,0,AC00035,Credit,San Jose,D000317,133.67.250.163,M054,Online,34,Doctor,141,1,14833.34,2024-11-04 08:07:00,0,-32016158.0,1,1,1,3,1,1
TX001590,70.88,2023-12-04 16:18:39,0,AC00035,Credit,Omaha,D000315,169.67.220.37,M087,Branch,74,Retired,176,1,1794.65,2024-11-04 08:06:26,0,-29000867.0,1,1,1,3,1,1
TX001296,206.63,2023-12-07 16:11:01,0,AC00035,Credit,Oklahoma City,D000239,115.30.82.168,M023,Online,59,Retired,128,1,7626.53,2024-11-04 08:10:42,0,-28742381.0,1,1,1,3,1,1
TX000470,71.95,2023-02-13 16:39:52,0,AC00036,Credit,Omaha,D000410,162.58.247.55,M100,Online,59,Engineer,53,1,9267.32,2024-11-04 08:06:23,0,-54401191.0,1,1,1,3,1,1
TX001316,710.43,2023-03-08 17:07:21,1,AC00036,Debit,San Diego,D000398,189.198.67.252,M007,Online,67,Retired,115,1,5625.55,2024-11-04 08:08:42,0,-52412481.0,1,1,1,4,1,1
TX002237,58.85,2023-05-15 17:15:25,0,AC00036,Credit,Milwaukee,D000517,221.169.49.152,M041,Online,71,Retired,115,1,1789.8,2024-11-04 08:06:34,0,-46536669.0,1,1,1,3,1,1
TX001814,26.92,2023-05-18 18:15:02,0,AC00036,Debit,Indianapolis,D000687,49.20.211.229,M053,ATM,62,Retired,43,1,1674.94,2024-11-04 08:07:16,0,-46273934.0,1,1,1,3,1,1
TX000181,740.25,2023-07-19 17:03:58,1,AC00036,Debit,Philadelphia,D000030,1.198.76.182,M010,Online,41,Doctor,123,1,14464.3,2024-11-04 08:08:27,0,-40921469.0,1,1,1,4,1,1
TX000766,79.8,2023-12-22 17:17:34,0,AC00037,Debit,Fort Worth,D000477,189.198.67.252,M070,ATM,73,Retired,76,1,6372.58,2024-11-04 08:06:48,0,-27442154.0,1,1,1,3,1,1
TX002139,173.45,2023-12-25 16:25:43,1,AC00037,Debit,Philadelphia,D000053,136.250.159.93,M066,ATM,31,Engineer,161,1,9077.62,2024-11-04 08:07:11,0,-27186088.0,1,1,1,4,1,1
TX002301,301.73,2023-06-27 16:40:58,0,AC00038,Debit,Tucson,D000006,165.143.173.165,M044,Online,67,Doctor,163,1,990.74,2024-11-04 08:07:10,0,-42823572.0,1,1,1,3,1,1
TX002125,737.46,2023-01-03 16:28:03,0,AC00039,Credit,Albuquerque,D000443,202.194.199.70,M037,Branch,53,Doctor,75,4,634.16,2024-11-04 08:07:37,1,-57944374.0,1,1,1,4,1,1
TX000597,138.06,2023-07-25 17:21:53,0,AC00039,Debit,Charlotte,D000188,113.21.93.28,M099,Branch,44,Engineer,159,1,1070.47,2024-11-04 08:06:52,0,-40401899.0,1,1,1,3,1,1
TX000496,634.86,2023-08-10 16:28:55,0,AC00039,Debit,Chicago,D000151,122.94.26.104,M009,ATM,27,Student,45,1,588.5,2024-11-04 08:08:00,0,-39022745.0,1,1,1,3,1,1
TX000996,50.29,2023-09-18 16:13:38,0,AC00039,Credit,Raleigh,D000499,171.150.178.172,M028,Online,58,Doctor,64,1,7604.9,2024-11-04 08:07:16,0,-35654018.0,1,1,1,3,1,1
TX000397,416.37,2023-10-11 16:14:28,0,AC00039,Debit,Columbus,D000686,198.24.183.157,M015,Online,35,Engineer,67,1,7936.91,2024-11-04 08:08:50,0,-33666862.0,1,1,1,3,1,1
TX000824,4.15,2023-10-19 16:34:39,0,AC00039,Credit,Omaha,D000214,166.41.54.117,M019,Branch,60,Retired,119,1,6017.36,2024-11-04 08:09:48,0,-32974509.0,1,1,1,3,1,1
TX000594,139.57,2023-11-17 17:59:11,0,AC00039,Debit,Fort Worth,D000222,13.30.106.126,M030,ATM,19,Student,263,3,271.78,2024-11-04 08:07:23,0,-30463692.0,1,1,1,3,1,1
TX002231,228.4,2023-01-05 16:22:12,0,AC00040,Debit,Omaha,D000315,149.46.124.220,M060,ATM,67,Doctor,116,1,9598.43,2024-11-04 08:09:36,0,-57772044.0,1,1,1,3,1,1
TX000351,294.15,2023-02-02 16:19:31,1,AC00040,Debit,Fresno,D000504,112.86.148.212,M020,Online,38,Engineer,136,1,6362.16,2024-11-04 08:07:20,0,-55352869.0,1,1,1,4,1,1
TX001145,199.8,2023-07-24 16:18:50,0,AC00040,Debit,Detroit,D000138,35.246.53.10,M038,ATM,20,Student,163,1,167.28,2024-11-04 08:11:34,0,-40492364.0,1,1,1,3,1,1
TX000441,1237.56,2023-11-13 17:49:04,1,AC00040,Credit,Austin,D000077,219.96.187.255,M060,Branch,60,Engineer,159,1,9410.17,2024-11-04 08:11:45,0,-30810161.0,1,1,1,4,1,1
TX001517,965.66,2023-12-18 17:22:16,1,AC00040,Debit,Raleigh,D000244,81.102.230.41,M009,ATM,53,Engineer,32,1,765.81,2024-11-04 08:08:58,0,-27787602.0,1,1,1,4,1,1
TX002049,50.28,2023-02-02 16:20:28,0,AC00041,Debit,Oklahoma City,D000544,196.244.194.198,M057,Branch,60,Engineer,65,1,5729.1,2024-11-04 08:06:46,0,-55352778.0,1,1,1,3,1,1
TX001397,34.31,2023-04-28 16:55:28,0,AC00041,Debit,Philadelphia,D000353,167.95.191.52,M094,ATM,24,Student,251,1,1484.76,2024-11-04 08:11:26,0,-48006958.0,1,1,1,3,1,1
TX000549,124.59,2023-05-05 17:32:18,1,AC00041,Debit,Charlotte,D000037,85.239.236.80,M025,Branch,27,Student,171,1,129.29,2024-11-04 08:09:21,0,-47399823.0,1,1,1,4,1,1
TX001066,212.88,2023-05-19 18:44:23,1,AC00041,Debit,Fresno,D000663,184.146.10.88,M062,Online,39,Doctor,122,1,7036.72,2024-11-04 08:11:36,0,-46186033.0,1,1,1,4,1,1
TX000026,7.49,2023-10-20 17:53:13,0,AC00041,Credit,Houston,D000671,81.248.235.147,M043,Online,65,Retired,276,1,3634.67,2024-11-04 08:09:44,0,-32883391.0,1,1,1,3,1,1
TX001638,348.44,2023-11-06 17:58:34,1,AC00041,Debit,Baltimore,D000668,175.166.115.182,M034,Online,24,Student,147,1,1022.94,2024-11-04 08:09:55,0,-31414281.0,1,1,1,4,1,1
TX000253,371.69,2023-12-22 16:27:49,1,AC00041,Debit,San Francisco,D000374,124.180.225.109,M020,Branch,67,Retired,143,1,3484.32,2024-11-04 08:09:59,0,-27445330.0,1,1,1,4,1,1
TX002320,135.94,2023-01-18 16:48:32,0,AC00042,Debit,Houston,D000489,58.1.27.124,M020,Branch,71,Retired,258,1,4710.21,2024-11-04 08:10:02,0,-56647290.0,1,1,1,3,1,1
TX002217,114.15,2023-02-21 16:47:54,0,AC00042,Debit,Atlanta,D000395,49.29.37.185,M001,ATM,19,Student,52,1,1612.4,2024-11-04 08:08:38,0,-53709644.0,1,1,1,3,1,1
TX001480,336.05,2023-04-24 17:18:18,1,AC00042,Debit,San Antonio,D000044,89.237.88.251,M019,Branch,28,Student,164,1,1635.05,2024-11-04 08:12:13,0,-48351235.0,1,1,1,4,1,1
TX002478,246.41,2023-05-26 17:10:40,0,AC00042,Debit,Detroit,D000501,56.89.80.133,M071,ATM,54,Retired,23,1,1431.6,2024-11-04 08:12:12,0,-45586892.0,1,1,1,3,1,1
TX001376,221.49,2023-09-13 18:11:22,0,AC00042,Credit,Oklahoma City,D000203,76.0.164.168,M052,Branch,23,Student,196,1,707.25,2024-11-04 08:11:50,0,-36079228.0,1,1,1,3,1,1
TX000524,320.14,2023-01-31 16:58:42,0,AC00043,Debit,Milwaukee,D000141,83.182.211.68,M021,Online,60,Retired,96,1,3075.97,2024-11-04 08:07:40,0,-55523338.0,1,1,1,3,1,1
TX002456,655.81,2023-05-05 16:52:44,1,AC00043,Debit,Omaha,D000567,86.83.61.143,M044,ATM,55,Retired,164,2,4539.99,2024-11-04 08:12:08,0,-47402364.0,1,1,1,4,1,1
TX002117,309.42,2023-10-18 16:51:31,0,AC00043,Debit,Fresno,D000395,214.32.109.197,M089,Branch,27,Engineer,42,1,8564.46,2024-11-04 08:10:21,0,-33059930.0,1,1,1,3,1,1
TX000727,729.38,2023-11-14 17:23:43,1,AC00043,Debit,Los Angeles,D000443,99.205.173.118,M093,ATM,68,Doctor,90,1,9127.65,2024-11-04 08:08:16,0,-30725073.0,1,1,1,4,1,1
TX001172,487.32,2023-10-19 18:11:23,0,AC00044,Debit,Kansas City,D000345,35.73.67.98,M005,Branch,52,Doctor,164,1,7707.96,2024-11-04 08:09:23,0,-32968680.0,1,1,1,3,1,1
TX001073,1074.29,2023-01-05 16:43:14,0,AC00045,Debit,Portland,D000147,138.210.196.19,M081,Branch,67,Retired,79,1,2011.6,2024-11-04 08:11:13,0,-57770879.0,1,1,1,3,1,1
TX000736,244.64,2023-02-21 18:41:39,0,AC00045,Debit,Tucson,D000172,66.255.7.16,M072,Branch,30,Doctor,103,1,9159.56,2024-11-04 08:06:53,0,-53702714.0,1,1,1,3,1,1
TX000752,248.95,2023-06-16 16:19:35,0,AC00045,Credit,San Francisco,D000454,38.210.156.148,M068,Branch,65,Retired,29,1,3059.79,2024-11-04 08:09:32,0,-43775397.0,1,1,1,3,1,1
TX000904,72.68,2023-07-21 17:56:49,0,AC00045,Debit,Seattle,D000697,87.234.36.48,M072,Online,69,Retired,44,1,6216.77,2024-11-04 08:10:20,0,-40745611.0,1,1,1,3,1,1
TX000546,204.56,2023-09-11 17:51:17,0,AC00045,Credit,San Diego,D000094,44.197.126.59,M013,Branch,18,Student,179,1,364.72,2024-11-04 08:10:26,0,-36253149.0,1,1,1,3,1,1
TX000734,98.87,2023-01-03 17:51:07,0,AC00046,Debit,Detroit,D000058,219.31.152.129,M060,Online,20,Student,179,1,533.2,2024-11-04 08:06:58,0,-57939351.0,1,1,1,3,1,1
TX002418,28.38,2023-10-03 16:39:18,0,AC00046,Debit,Tucson,D000202,30.92.249.132,M042,Branch,45,Doctor,260,1,8892.62,2024-11-04 08:09:52,0,-34356634.0,1,1,1,3,1,1
TX002437,942.7,2023-11-06 16:24:45,1,AC00046,Debit,Boston,D000565,1.198.76.182,M048,Online,35,Engineer,29,1,5141.32,2024-11-04 08:11:10,0,-31419985.0,1,1,1,4,1,1
TX000194,280.57,2023-01-27 17:35:05,0,AC00047,Credit,Virginia Beach,D000538,170.225.23.251,M017,Online,25,Student,24,1,293.24,2024-11-04 08:10:24,0,-55866919.0,1,1,1,3,1,1
TX000224,457.3,2023-06-26 18:25:21,1,AC00047,Debit,Virginia Beach,D000214,62.27.235.199,M042,Online,28,Engineer,15,1,8318.29,2024-11-04 08:07:53,0,-42903752.0,1,1,0,3,1,1
TX001879,750.95,2023-09-08 18:16:31,1,AC00047,Debit,Chicago,D000551,136.105.231.135,M100,Branch,78,Retired,27,1,5134.37,2024-11-04 08:11:09,0,-36510878.0,1,1,1,4,1,1
TX002505,123.38,2024-01-01 17:21:56,0,AC00047,Debit,Sacramento,D000219,163.129.70.210,M049,Online,59,Doctor,40,1,13542.41,2024-11-04 08:10:53,0,-26578137.0,1,1,1,3,1,1
TX002063,304.2,2023-06-08 16:06:13,0,AC00048,Debit,Indianapolis,D000652,11.188.75.155,M083,Online,25,Student,102,1,423.64,2024-11-04 08:10:19,0,-44467446.0,1,1,1,3,1,1
TX001707,1283.97,2023-08-09 17:32:04,1,AC00048,Debit,Colorado Springs,D000340,4.134.78.167,M030,ATM,42,Doctor,121,1,11041.9,2024-11-04 08:07:52,0,-39105348.0,1,1,1,4,1,1
TX002336,14.1,2023-12-25 17:13:46,0,AC00048,Debit,Louisville,D000099,164.75.163.220,M027,Branch,45,Engineer,73,1,6949.21,2024-11-04 08:08:16,0,-27183270.0,1,1,1,3,1,1
TX000669,504.63,2023-11-13 17:07:10,0,AC00049,Debit,Portland,D000129,77.21.150.75,M068,Online,60,Engineer,168,1,3806.16,2024-11-04 08:07:50,0,-30812440.0,1,1,1,3,1,1
TX000326,609.14,2023-11-23 16:09:39,1,AC00049,Debit,Tucson,D000224,201.113.165.203,M086,ATM,39,Engineer,177,1,9033.87,2024-11-04 08:11:33,0,-29952114.0,1,1,1,4,1,1
TX000817,24.19,2023-02-08 17:33:08,0,AC00050,Debit,San Diego,D000099,186.135.2.148,M061,ATM,29,Engineer,28,1,2756.2,2024-11-04 08:07:26,0,-54830058.0,1,1,1,3,1,1
TX000932,38.81,2023-04-28 18:52:30,1,AC00050,Credit,Virginia Beach,D000285,120.32.147.210,M001,Online,25,Student,145,1,1619.6,2024-11-04 08:12:12,0,-47999982.0,1,1,1,4,1,1
TX001758,326.03,2023-05-09 16:54:49,1,AC00050,Credit,New York,D000145,129.108.48.116,M038,Online,18,Student,137,1,290.24,2024-11-04 08:11:46,0,-47056617.0,1,1,1,4,1,1
TX002291,334.07,2023-08-11 17:27:16,1,AC00050,Debit,New York,D000440,100.4.40.132,M054,Branch,59,Engineer,200,1,7306.79,2024-11-04 08:10:28,0,-38932992.0,1,1,0,3,1,1
TX001686,296.46,2023-11-09 16:11:59,0,AC00050,Debit,Dallas,D000287,54.252.249.33,M046,Branch,23,Student,136,1,558.99,2024-11-04 08:08:19,0,-31161380.0,1,1,1,3,1,1
TX001935,256.8,2023-02-24 16:49:51,0,AC00051,Debit,Charlotte,D000143,173.232.121.213,M014,ATM,26,Student,80,1,1128.38,2024-11-04 08:09:22,0,-53450371.0,1,1,1,3,1,1
TX000595,312.47,2023-05-02 17:24:26,1,AC00051,Debit,Milwaukee,D000658,207.157.126.125,M033,ATM,49,Engineer,148,4,9419.27,2024-11-04 08:08:05,1,-47659419.0,1,1,1,5,1,1
