AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TimeSinceLastTransaction,HighTransactionAmount,HighLoginAttempts,RapidTransaction,NewDevice,NewLocation,SuspiciousMerchant
AC00203,0.10828360736899705,2023-11-20 17:10:02,1,21,327,54,2,0.467741935483871,1,0.906896551724138,0.0,0.6213545440735,2024-11-04 08:08:45,0.8845066927642197,False,False,True,False,False,False
AC00498,0.002871511582458243,2023-11-17 17:27:07,0,20,230,97,1,0.08064516129032262,3,0.8413793103448276,0.0,0.06834292996987244,2024-11-04 08:10:53,0.8762957478702731,False,False,True,False,False,False
AC00349,0.1985929072100477,2023-08-21 16:46:05,1,0,615,33,0,0.6129032258064516,0,0.22413793103448276,0.0,0.7887547943971597,2024-11-04 08:09:32,0.6345292702163241,True,False,True,False,False,False
AC00177,0.008286213096385856,2023-10-16 16:59:36,1,25,450,64,0,0.5161290322580645,0,0.393103448275862,0.0,0.9612267203701887,2024-11-04 08:11:59,0.7883536076892967,False,False,True,False,False,False
AC00284,0.2531828960054199,2023-06-20 17:21:50,1,28,166,59,2,0.0,3,0.2,0.0,0.11073931519943216,2024-11-04 08:07:03,0.46432004422860085,False,False,True,False,False,False
AC00272,0.17517262943950804,2023-01-16 16:53:38,1,35,411,2,1,0.04838709677419356,3,0.027586206896551724,0.0,0.06044402201019848,2024-11-04 08:09:57,0.03855535840262814,False,False,True,False,False,False
AC00405,0.5196706360580555,2023-11-22 16:07:19,1,39,641,66,2,0.8225806451612903,0,0.37241379310344824,0.0,0.4509590138699742,2024-11-04 08:08:25,0.8898806826556881,True,False,True,False,False,False
AC00385,0.12210959689397294,2023-09-01 16:09:08,1,6,536,44,2,0.08064516129032262,3,0.3793103448275862,0.0,0.01093855239790438,2024-11-04 08:08:47,0.6646715753962766,False,False,True,False,False,False
AC00403,0.0029913750423430697,2023-10-23 18:38:15,1,6,539,89,2,0.19354838709677424,0,0.8137931034482759,0.0,0.35905110931561623,2024-11-04 08:09:43,0.807771488020504,False,False,True,False,False,False
AC00114,0.5470255621856842,2023-10-23 16:50:33,1,11,505,51,0,1.0,2,0.03793103448275863,0.0,0.13017636928520632,2024-11-04 08:10:34,0.8075644525462962,True,False,True,False,False,False
AC00163,0.11823748599421527,2023-07-03 17:42:08,1,5,424,56,0,0.0,3,0.9793103448275863,0.0,0.016178947807113656,2024-11-04 08:11:34,0.5000544687985651,False,False,True,False,False,False
AC00108,0.12167704614743205,2023-10-24 16:41:00,0,28,582,29,2,0.7741935483870968,2,0.02413793103448276,0.0,0.06488921632024221,2024-11-04 08:11:17,0.8102913573704071,False,False,True,False,False,False
AC00397,0.05876436407223076,2023-09-25 16:54:22,0,17,355,18,1,0.8225806451612903,2,0.5379310344827587,0.0,0.40174863578983033,2024-11-04 08:07:21,0.7306762519884606,False,False,True,False,False,False
AC00434,0.02375902233108372,2023-02-16 17:57:10,1,20,235,84,0,0.03225806451612906,3,0.2827586206896551,0.0,0.1047205234480135,2024-11-04 08:07:24,0.12382247183317796,False,False,True,False,False,False
AC00385,0.5071422987727023,2023-08-30 17:23:20,1,34,283,25,1,0.9516129032258065,2,0.9862068965517242,0.0,0.1304701164368,2024-11-04 08:11:44,0.6593144967396123,False,False,True,False,False,False
AC00161,0.26822836594835453,2023-04-13 18:37:48,1,27,107,55,2,0.3709677419354839,0,0.4551724137931034,1.0,0.02155579784280696,2024-11-04 08:10:01,0.2776982105593049,False,False,True,False,False,False
AC00333,0.21640044818511087,2023-07-28 16:29:23,1,22,318,76,0,0.7741935483870968,0,0.45172413793103444,0.0,0.6730244663817477,2024-11-04 08:10:23,0.5685801273218893,True,False,True,False,False,False
AC00279,0.13836412434531098,2023-02-06 17:48:55,1,30,155,48,2,0.5806451612903226,2,0.2827586206896551,0.0,0.2920612983758539,2024-11-04 08:12:18,0.09633252853445029,False,False,True,False,False,False
AC00072,0.036031998332334475,2023-07-24 18:08:43,1,41,398,72,2,1.0,2,0.35517241379310344,0.0,0.4269429996087853,2024-11-04 08:09:04,0.5577861502518071,False,False,True,False,False,False
AC00242,0.17336946608645804,2023-11-20 16:29:48,0,0,531,38,1,0.27419354838709675,1,0.9758620689655172,0.0,0.1806141668134282,2024-11-04 08:08:14,0.8844309418759905,False,False,True,False,False,False
AC00303,0.13947937566771765,2023-10-09 16:52:47,1,35,587,77,2,0.03225806451612906,3,0.5172413793103449,0.0,0.033267369060694746,2024-11-04 08:08:34,0.7691217191528983,False,False,True,False,False,False
AC00442,0.25836829350913304,2023-11-03 16:45:52,1,37,69,8,1,0.6935483870967742,0,0.8793103448275862,0.0,0.8606327730403301,2024-11-04 08:09:41,0.8377685536669612,True,False,True,False,False,False
AC00087,0.1959506996378039,2023-02-15 16:41:11,1,40,465,80,0,0.30645161290322587,1,0.810344827586207,0.0,0.6023597911908121,2024-11-04 08:09:58,0.12092616856870886,False,False,True,False,False,False
AC00174,0.04312999973942726,2023-09-04 17:59:51,0,39,220,57,2,0.29032258064516125,1,0.5551724137931034,0.0,0.5988079377605579,2024-11-04 08:11:01,0.6731179424799949,False,False,True,False,False,False
AC00421,0.04846652943169086,2023-07-27 16:22:52,0,27,421,91,2,0.03225806451612906,3,0.21379310344827585,0.0,0.07064383729231002,2024-11-04 08:12:04,0.5658180013546152,False,False,True,False,False,False
AC00111,0.41853714464392733,2023-04-17 16:08:34,0,22,106,29,1,0.8064516129032258,0,0.4103448275862069,0.0,0.8111400750433229,2024-11-04 08:08:40,0.2884021003372168,False,False,True,False,False,False
AC00275,0.018500664460484144,2023-09-19 17:38:18,1,5,658,56,1,0.08064516129032262,3,0.38620689655172413,0.0,0.034322707797541666,2024-11-04 08:11:40,0.714272894625174,False,False,True,False,False,False
AC00492,0.0147327826562785,2023-05-31 16:37:39,1,42,300,34,2,0.7096774193548387,0,0.30689655172413793,0.0,0.5760186707571687,2024-11-04 08:06:30,0.4093070980743856,False,False,True,False,False,False
AC00380,0.07257993068765145,2023-10-09 17:20:09,0,21,474,1,2,0.5645161290322581,0,0.5758620689655173,0.0,0.672029624769943,2024-11-04 08:07:31,0.769175917753163,False,False,True,False,False,False
AC00227,0.16015321677046146,2023-01-09 16:12:01,1,11,75,48,1,0.24193548387096775,0,0.9482758620689655,0.0,0.3499751961787327,2024-11-04 08:06:33,0.01925706466039223,False,False,True,False,False,False
AC00257,0.03147197540193345,2023-05-26 18:15:08,0,40,441,84,1,0.6129032258064516,2,0.14827586206896554,0.0,0.06359121689294833,2024-11-04 08:09:22,0.3957551274816242,False,False,True,False,False,False
AC00062,0.038877452640904704,2023-08-14 17:43:17,1,26,113,27,1,0.8387096774193548,0,0.396551724137931,0.0,0.45844923014047434,2024-11-04 08:07:39,0.6154165550244375,False,False,True,False,False,False
AC00383,0.06134403418714334,2023-11-24 18:51:32,1,18,273,99,1,0.532258064516129,2,0.4379310344827586,0.0,0.09237306022690457,2024-11-04 08:09:21,0.8956850825457396,False,False,True,False,False,False
AC00182,0.12072334992313102,2023-01-31 18:31:22,1,22,357,43,0,0.25806451612903225,1,0.5344827586206897,0.0,0.0007736910102616569,2024-11-04 08:12:15,0.07993467050127845,False,False,True,False,False,False
AC00478,0.06563827292388669,2023-02-14 16:07:01,1,3,0,0,1,0.9193548387096775,2,0.8896551724137931,0.0,0.374303106729028,2024-11-04 08:08:42,0.11811693273305224,False,False,True,False,False,False
AC00332,0.26371003465617426,2023-05-02 17:03:29,0,6,588,9,2,0.5645161290322581,2,0.5241379310344828,0.25,0.08124763893164767,2024-11-04 08:09:09,0.3297032138689162,True,False,True,False,False,False
AC00202,0.15847512833207392,2023-12-04 17:07:34,1,15,273,6,1,0.20967741935483875,1,0.0896551724137931,0.0,0.26590839122011944,2024-11-04 08:08:45,0.9229527956893643,False,False,True,False,False,False
AC00331,0.14674935508247128,2023-05-16 17:26:37,1,11,146,12,0,0.06451612903225812,3,0.34137931034482755,0.0,0.09980210718208427,2024-11-04 08:07:38,0.3682010359275685,False,False,True,False,False,False
AC00474,0.40525314641582194,2023-03-20 16:58:12,1,15,421,17,1,0.20967741935483875,1,0.02413793103448276,0.0,0.4520009088012562,2024-11-04 08:09:15,0.2115940374164884,True,False,True,False,False,False
AC00268,0.06197462021523308,2023-08-25 18:01:38,1,20,299,92,1,0.6129032258064516,2,0.296551724137931,0.0,0.36400784042740547,2024-11-04 08:07:34,0.6456630613842538,False,False,True,False,False,False
AC00247,0.09220626938009745,2023-05-15 17:25:28,1,6,646,87,2,0.935483870967742,2,0.11379310344827585,0.0,0.3523655048081771,2024-11-04 08:06:30,0.3654545178856492,False,False,True,False,False,False
AC00298,0.13582093441384163,2023-05-29 16:50:10,1,10,315,93,1,0.06451612903225812,3,0.0896551724137931,0.0,0.053896216509799866,2024-11-04 08:06:52,0.4038372990443848,True,False,True,False,False,True
AC00106,0.08818302629178934,2023-03-22 16:10:14,1,6,60,45,2,0.09677419354838712,3,0.031034482758620682,0.0,0.11460239272851447,2024-11-04 08:07:37,0.21699863918599482,False,False,True,False,False,False
AC00035,0.03802798551215572,2023-05-19 16:52:53,1,32,58,21,1,0.12903225806451613,3,0.013793103448275862,0.0,0.04614519041134012,2024-11-04 08:11:12,0.3763693530661165,False,False,True,False,False,False
AC00363,0.7099512728978293,2023-02-10 18:07:07,1,12,207,0,0,0.1774193548387097,1,0.3310344827586207,0.0,0.1565148009577367,2024-11-04 08:11:05,0.10735550661116422,True,False,True,False,False,False
AC00273,0.4129087734841181,2023-05-22 16:22:36,1,3,409,58,0,0.016129032258064557,3,0.5310344827586208,0.0,0.04497759589802605,2024-11-04 08:10:39,0.3845521019727114,False,False,True,False,False,False
AC00156,0.12340724913359563,2023-12-18 16:47:17,1,31,440,48,2,0.8548387096774193,2,0.12413793103448274,0.0,0.0726987229729094,2024-11-04 08:07:50,0.961366665546668,False,False,True,False,False,False
AC00010,0.01767204315084556,2023-11-21 16:57:43,0,30,35,90,2,0.5806451612903226,1,0.15172413793103445,0.0,0.04203205809875013,2024-11-04 08:06:29,0.8872340108327902,False,False,True,False,False,False
AC00036,0.38564244208770876,2023-07-19 17:03:58,1,30,29,9,2,0.3709677419354839,0,0.3896551724137931,0.0,0.9654702575967585,2024-11-04 08:08:27,0.5439313986223764,True,False,True,False,False,False
AC00149,0.23622482215910573,2023-04-19 16:36:03,1,0,148,16,0,0.6451612903225806,0,0.2482758620689655,0.0,0.8029346483167684,2024-11-04 08:12:06,0.2939409429799891,False,False,True,False,False,False
AC00225,0.15645308387836465,2023-11-13 16:11:52,1,17,264,64,1,0.8870967741935485,2,0.3103448275862069,0.0,0.5232591280078835,2024-11-04 08:08:00,0.8651717792052653,False,False,True,False,False,False
AC00077,0.05767517002371212,2023-04-07 16:38:15,0,41,140,35,1,0.016129032258064557,3,0.6586206896551724,0.0,0.1244291424061992,2024-11-04 08:10:53,0.2609896244806271,False,False,True,False,False,False
AC00440,0.1049743335852203,2023-01-03 16:46:36,1,19,606,18,0,0.6612903225806451,0,0.996551724137931,0.0,0.4858100632262176,2024-11-04 08:10:16,0.0028370185785489,False,False,True,True,True,False
AC00321,0.20791098835239857,2023-01-30 16:15:49,1,32,292,61,0,0.6612903225806451,1,0.34137931034482755,0.0,0.20899336817071484,2024-11-04 08:08:21,0.07693709055619746,True,False,True,False,False,False
AC00099,0.5428355525444929,2023-09-06 16:44:02,1,17,203,31,2,0.967741935483871,2,0.16206896551724137,0.0,0.3781036705622334,2024-11-04 08:06:44,0.6784744807400584,True,False,True,False,False,False
AC00258,0.32837376553664954,2023-03-02 16:11:53,1,23,89,83,0,0.7096774193548387,2,0.14482758620689656,0.0,0.08485730072583109,2024-11-04 08:12:15,0.16206322404998819,True,False,True,False,False,False
AC00132,0.005565833702478046,2023-10-23 17:24:07,0,30,486,82,0,0.6774193548387097,1,0.810344827586207,0.0,0.07667943380068484,2024-11-04 08:11:53,0.8076259623946904,False,False,True,False,False,False
AC00113,0.11237981082419156,2023-01-04 16:02:09,1,20,399,82,0,0.32258064516129037,0,0.7758620689655172,0.0,0.522428300823971,2024-11-04 08:10:23,0.005498503625918083,False,False,True,False,False,False
AC00396,0.7412200015634364,2023-07-10 17:49:18,1,42,552,71,1,0.9838709677419355,2,0.5344827586206897,0.0,0.3746163473986908,2024-11-04 08:06:50,0.5193025692329898,True,False,True,False,False,False
AC00099,0.11783620397633998,2023-09-18 17:07:08,0,21,611,40,1,0.5,0,0.45172413793103444,0.0,0.6546319959883685,2024-11-04 08:09:56,0.7114702707008691,False,False,True,False,False,False
AC00265,0.2317169137764807,2023-09-11 16:27:39,0,19,169,59,1,0.4032258064516129,0,0.3137931034482758,0.0,0.6874476531820817,2024-11-04 08:11:50,0.6921659372319175,False,False,True,False,False,False
AC00047,0.14608228887093833,2023-01-27 17:35:05,0,41,521,16,2,0.11290322580645162,3,0.04827586206896552,0.0,0.012905381152053474,2024-11-04 08:10:24,0.06884490576230284,False,False,True,False,False,False
AC00005,0.2544649138807098,2023-07-03 17:47:49,1,17,451,35,1,0.5483870967741935,1,0.4206896551724138,0.0,0.49643806371557214,2024-11-04 08:07:26,0.5000731919513837,False,False,True,False,False,False
AC00363,0.0015842822523907548,2023-03-27 16:42:16,0,20,209,84,1,0.5161290322580645,0,0.41724137931034483,0.0,0.7585075762566262,2024-11-04 08:10:11,0.23078727170190616,False,False,True,False,False,False
AC00426,0.10377569898637203,2023-08-21 16:16:22,1,7,294,22,1,0.8225806451612903,2,0.5344827586206897,0.0,0.481526194582953,2024-11-04 08:09:06,0.6344734186382215,False,False,True,False,False,False
AC00107,0.010475024102978346,2023-07-24 17:02:18,1,40,81,68,1,0.7096774193548387,2,0.22413793103448276,0.0,0.17888529341777837,2024-11-04 08:11:15,0.5576553106983235,False,False,True,False,False,False
AC00237,0.05908747426844203,2023-10-24 17:09:41,1,11,21,37,2,0.7096774193548387,2,0.07586206896551724,0.0,0.44188310073309073,2024-11-04 08:07:55,0.8103524857623772,False,False,True,False,False,False
AC00358,0.25684654871407353,2023-07-31 16:25:26,1,7,226,21,1,0.5645161290322581,2,0.7793103448275862,0.0,0.4928324350630582,2024-11-04 08:08:01,0.5768165662201834,False,False,True,False,False,False
AC00113,0.16006983349401988,2023-06-12 17:32:52,1,20,13,6,0,0.016129032258064557,3,0.013793103448275862,0.0,0.06424458584340387,2024-11-04 08:09:48,0.44236395285109587,False,False,True,False,False,False
AC00010,0.005690908617140475,2023-11-30 16:52:42,1,1,127,16,2,0.4032258064516129,0,0.5206896551724138,0.0,0.39361042809110064,2024-11-04 08:10:20,0.911935475882942,False,False,True,False,False,False
AC00499,0.16341037600646222,2023-11-15 18:57:38,1,40,345,96,1,0.6612903225806451,1,0.48620689655172417,0.0,0.48131109369391417,2024-11-04 08:08:42,0.8709795804150988,False,False,True,False,False,False
AC00380,0.02644292154154832,2023-01-30 16:00:38,1,39,194,62,1,0.7419354838709677,2,0.33448275862068966,0.0,0.3254684830144239,2024-11-04 08:08:23,0.07690806807992656,False,False,True,False,False,False
AC00452,0.07333559163040361,2023-05-25 16:34:22,1,22,359,58,1,0.6774193548387097,1,0.3103448275862069,0.0,0.5395153776969955,2024-11-04 08:12:13,0.392811015011995,False,False,True,False,False,False
AC00020,0.1499752455898064,2023-08-24 16:47:21,1,10,565,91,0,0.8064516129032258,2,0.18275862068965515,0.0,0.11069427845078963,2024-11-04 08:10:00,0.6427702548036727,False,False,True,False,False,False
AC00181,0.4170675143966438,2023-05-04 16:21:31,1,28,637,61,0,0.20967741935483875,1,0.3379310344827586,0.0,0.6425446704049409,2024-11-04 08:06:49,0.33512059442863174,True,False,True,False,False,True
AC00370,0.25290147744742947,2023-02-06 17:46:59,1,15,572,60,0,0.4516129032258065,1,0.4586206896551724,0.0,0.4214807814077547,2024-11-04 08:11:46,0.09632985833948138,False,False,True,False,False,False
AC00453,0.2714594679104672,2023-02-17 18:16:05,1,18,106,83,0,0.5806451612903226,0,0.703448275862069,0.0,0.6279077270961246,2024-11-04 08:07:31,0.12660481499093224,True,False,True,False,False,False
AC00339,0.16756390546421035,2023-08-07 17:30:33,0,33,520,55,0,0.7258064516129032,2,0.17586206896551726,0.0,0.39376570404537553,2024-11-04 08:10:01,0.5961623512872263,False,False,True,False,False,False
AC00249,0.15877739270917476,2023-02-24 16:23:22,1,32,680,97,0,0.7580645161290323,0,0.5103448275862069,0.0,0.9027495271141394,2024-11-04 08:08:15,0.14561383761152058,True,False,True,False,False,False
AC00479,0.2250410402063736,2023-07-31 16:04:55,1,12,72,43,0,0.3548387096774194,0,0.46551724137931033,0.0,0.7662545692134165,2024-11-04 08:11:46,0.57677028284072,False,False,True,False,False,False
AC00301,0.36164369283685543,2023-12-07 16:20:08,1,25,6,34,0,0.6935483870967742,2,0.21379310344827585,0.0,0.08658617412148092,2024-11-04 08:07:23,0.9311043923213203,False,False,True,False,False,False
AC00380,0.06076556270682961,2023-03-20 18:28:48,1,21,514,87,0,0.5967741935483871,1,0.5551724137931034,0.0,0.4440025166804018,2024-11-04 08:12:15,0.21176111533026631,False,False,True,False,False,False
AC00130,0.20144878442817313,2023-03-03 18:02:52,0,11,242,38,2,0.6290322580645161,0,0.4793103448275862,0.0,0.47551009159264734,2024-11-04 08:10:50,0.1650240888142449,False,False,True,False,False,False
AC00006,0.03888787555045991,2023-05-24 16:25:50,1,1,137,25,0,0.11290322580645162,3,0.6620689655172414,0.0,0.02147110186774791,2024-11-04 08:07:46,0.3900567406894513,False,False,True,False,False,False
AC00096,0.1018839409021028,2023-05-22 16:17:19,1,30,500,55,1,0.9193548387096775,2,0.30689655172413793,0.0,0.4854746402773726,2024-11-04 08:09:48,0.38454364635530935,False,False,True,False,False,False
AC00108,0.07006279803007008,2023-08-21 16:03:18,1,13,617,73,0,0.5161290322580645,0,0.3310344827586207,0.0,0.5575549481942954,2024-11-04 08:11:07,0.6344446504662333,False,False,True,False,False,False
AC00070,0.4638090522969487,2023-07-07 18:03:43,0,19,217,28,2,0.24193548387096775,1,0.5206896551724138,0.0,0.3387623901473038,2024-11-04 08:07:32,0.5110892720244276,True,False,True,False,False,False
AC00417,0.18813872892617972,2023-01-06 17:01:53,1,29,656,87,0,0.7258064516129032,0,0.5862068965517242,0.0,0.5272875643454145,2024-11-04 08:10:07,0.011105913060931227,True,False,True,False,False,False
AC00391,0.06842640122990332,2023-10-19 16:42:37,1,5,198,13,1,0.4193548387096775,0,0.11034482758620691,0.0,0.38800772212191653,2024-11-04 08:07:12,0.7965697976090755,False,False,True,False,False,False
AC00414,0.25288584308309664,2023-11-28 16:49:27,0,25,445,96,2,0.935483870967742,2,0.09310344827586207,0.0,0.19985561352823267,2024-11-04 08:08:02,0.9064406914571593,True,False,True,False,False,False
AC00004,0.2853844750762175,2023-07-10 17:15:27,1,8,179,63,0,0.7419354838709677,2,0.41724137931034483,0.0,0.40697827615458765,2024-11-04 08:10:31,0.5192309825773909,False,False,True,False,False,False
AC00047,0.23818432915548376,2023-06-26 18:25:21,1,41,208,41,2,0.16129032258064518,1,0.017241379310344827,0.0,0.552341440396216,2024-11-04 08:07:53,0.48091851655284046,False,False,True,False,False,False
